val,val/PMC3321556_00002.jpg
train,val/PMC5055969_00001.jpg
train,val/PMC4693020_00003.jpg
train,val/PMC2809434_00001.jpg
train,val/PMC3860124_00004.jpg
test,val/PMC4407530_00001.jpg
test,val/PMC4407530_00004.jpg
train,val/PMC4619958_00003.jpg
train,val/PMC4619958_00004.jpg
train,val/PMC3018628_00006.jpg
train,val/PMC3250625_00003.jpg
train,val/PMC3649443_00003.jpg
test,val/PMC2809022_00005.jpg
train,val/PMC3321582_00004.jpg
train,val/PMC3838814_00003.jpg
train,val/PMC5086388_00005.jpg
test,val/PMC3090748_00001.jpg
train,val/PMC5288530_00012.jpg
train,val/PMC3316965_00004.jpg
train,val/PMC4227326_00004.jpg
train,val/PMC3981058_00003.jpg
test,val/PMC3316985_00003.jpg
train,val/PMC3504410_00001.jpg
train,val/PMC3440951_00003.jpg
train,val/PMC4677212_00002.jpg
train,val/PMC3359768_00005.jpg
train,val/PMC3316988_00007.jpg
train,val/PMC4058803_00001.jpg
train,val/PMC3985332_00004.jpg
train,val/PMC4736995_00003.jpg
test,val/PMC4736995_00009.jpg
train,val/PMC4736995_00016.jpg
train,val/PMC3235899_00001.jpg
train,val/PMC3235899_00003.jpg
train,val/PMC4137537_00002.jpg
test,val/PMC4137537_00004.jpg
val,val/PMC3791805_00003.jpg
train,val/PMC3791805_00004.jpg
train,val/PMC3791796_00001.jpg
train,val/PMC3791796_00003.jpg
val,val/PMC5027038_00003.jpg
train,val/PMC5937436_00002.jpg
train,val/PMC5937436_00003.jpg
train,val/PMC3876589_00003.jpg
train,val/PMC3876589_00004.jpg
test,val/PMC3368592_00006.jpg
train,val/PMC3195545_00009.jpg
train,val/PMC3432543_00003.jpg
train,val/PMC4281397_00001.jpg
train,val/PMC4662971_00003.jpg
train,val/PMC4662971_00004.jpg
train,val/PMC3175390_00003.jpg
test,val/PMC4247949_00001.jpg
test,val/PMC5002484_00002.jpg
test,val/PMC5002484_00004.jpg
val,val/PMC3512323_00001.jpg
test,val/PMC3512323_00004.jpg
train,val/PMC4958442_00003.jpg
train,val/PMC4925966_00001.jpg
train,val/PMC2975077_00004.jpg
test,val/PMC5976897_00002.jpg
train,val/PMC5976897_00008.jpg
train,val/PMC3151502_00004.jpg
train,val/PMC5901999_00002.jpg
val,val/PMC3830856_00005.jpg
train,val/PMC5337890_00003.jpg
train,val/PMC3317085_00005.jpg
test,val/PMC3425854_00006.jpg
test,val/PMC3423936_00003.jpg
val,val/PMC3306927_00001.jpg
train,val/PMC3306927_00002.jpg
train,val/PMC3306927_00003.jpg
train,val/PMC4020201_00005.jpg
train,val/PMC3925576_00001.jpg
train,val/PMC3725891_00003.jpg
train,val/PMC3791670_00001.jpg
train,val/PMC5529644_00001.jpg
test,val/PMC5529644_00003.jpg
train,val/PMC3400424_00004.jpg
test,val/PMC3922004_00002.jpg
train,val/PMC2946592_00001.jpg
train,val/PMC3972870_00002.jpg
train,val/PMC3972870_00003.jpg
train,val/PMC2858904_00007.jpg
train,val/PMC3390138_00001.jpg
train,val/PMC3808106_00007.jpg
train,val/PMC3289926_00005.jpg
train,val/PMC5632924_00001.jpg
test,val/PMC5632924_00005.jpg
train,val/PMC3914381_00005.jpg
test,val/PMC3389728_00002.jpg
train,val/PMC3389728_00003.jpg
test,val/PMC3981018_00002.jpg
train,val/PMC5846361_00001.jpg
train,val/PMC5846361_00003.jpg
train,val/PMC5846361_00004.jpg
train,val/PMC3465898_00003.jpg
train,val/PMC2859023_00001.jpg
test,val/PMC2859023_00002.jpg
train,val/PMC5602642_00004.jpg
train,val/PMC5602642_00005.jpg
train,val/PMC5745772_00002.jpg
train,val/PMC4241252_00002.jpg
train,val/PMC5086500_00001.jpg
train,val/PMC3539447_00002.jpg
test,val/PMC4674602_00005.jpg
train,val/PMC2859027_00001.jpg
train,val/PMC3932634_00001.jpg
train,val/PMC4123627_00001.jpg
train,val/PMC3654275_00001.jpg
train,val/PMC3654275_00002.jpg
train,val/PMC2858949_00003.jpg
train,val/PMC3021871_00001.jpg
train,val/PMC3021871_00002.jpg
train,val/PMC5081461_00001.jpg
train,val/PMC3025382_00001.jpg
test,val/PMC4075087_00001.jpg
train,val/PMC2926671_00002.jpg
train,val/PMC3913368_00003.jpg
train,val/PMC2859021_00003.jpg
train,val/PMC3996933_00003.jpg
train,val/PMC3996933_00004.jpg
train,val/PMC4082846_00001.jpg
train,val/PMC4082846_00003.jpg
test,val/PMC5682892_00001.jpg
train,val/PMC3458264_00003.jpg
train,val/PMC5822861_00004.jpg
train,val/PMC4147350_00002.jpg
test,val/PMC4147350_00004.jpg
test,val/PMC3977118_00002.jpg
train,val/PMC4052618_00001.jpg
train,val/PMC2859025_00004.jpg
train,val/PMC2952916_00001.jpg
train,val/PMC3005831_00002.jpg
train,val/PMC5723954_00001.jpg
train,val/PMC4142185_00003.jpg
val,val/PMC3407655_00004.jpg
test,val/PMC4021744_00006.jpg
train,val/PMC3175731_00002.jpg
test,val/PMC4060539_00003.jpg
train,val/PMC5434264_00001.jpg
val,val/PMC2896631_00001.jpg
train,val/PMC2896631_00003.jpg
train,val/PMC3236376_00001.jpg
train,val/PMC3236376_00004.jpg
train,val/PMC3608130_00005.jpg
train,val/PMC5468777_00002.jpg
test,val/PMC3918701_00001.jpg
val,val/PMC3329887_00001.jpg
train,val/PMC3793306_00003.jpg
train,val/PMC3793306_00007.jpg
train,val/PMC2913629_00003.jpg
train,val/PMC2859684_00001.jpg
train,val/PMC4779535_00002.jpg
train,val/PMC4009325_00003.jpg
train,val/PMC4893436_00002.jpg
val,val/PMC3557619_00002.jpg
train,val/PMC4320845_00002.jpg
val,val/PMC4320845_00014.jpg
train,val/PMC4058125_00001.jpg
train,val/PMC5337877_00004.jpg
train,val/PMC4071848_00003.jpg
train,val/PMC4165197_00011.jpg
train,val/PMC3996883_00005.jpg
test,val/PMC3996883_00008.jpg
val,val/PMC3347771_00003.jpg
train,val/PMC3944391_00005.jpg
train,val/PMC3375143_00004.jpg
val,val/PMC4779541_00001.jpg
train,val/PMC3950358_00003.jpg
train,val/PMC2860478_00002.jpg
train,val/PMC3544330_00002.jpg
train,val/PMC3703422_00003.jpg
train,val/PMC4055230_00002.jpg
test,val/PMC4055230_00003.jpg
test,val/PMC3329900_00001.jpg
train,val/PMC3329900_00002.jpg
train,val/PMC3329900_00003.jpg
train,val/PMC3329900_00007.jpg
train,val/PMC3914389_00002.jpg
test,val/PMC4512613_00005.jpg
val,val/PMC2952972_00001.jpg
train,val/PMC2952972_00002.jpg
test,val/PMC3329740_00004.jpg
train,val/PMC3289860_00002.jpg
val,val/PMC3206505_00004.jpg
train,val/PMC2910456_00006.jpg
train,val/PMC3982462_00003.jpg
test,val/PMC5303596_00006.jpg
val,val/PMC4541020_00001.jpg
test,val/PMC4541020_00003.jpg
train,val/PMC2945656_00003.jpg
train,val/PMC3705951_00003.jpg
train,val/PMC3310161_00003.jpg
train,val/PMC3310048_00005.jpg
train,val/PMC3794555_00006.jpg
train,val/PMC3296194_00002.jpg
test,val/PMC3296194_00003.jpg
train,val/PMC2915647_00003.jpg
test,val/PMC3022172_00001.jpg
train,val/PMC3022172_00005.jpg
train,val/PMC4553343_00003.jpg
test,val/PMC2925083_00004.jpg
test,val/PMC2964036_00007.jpg
train,val/PMC3246720_00003.jpg
train,val/PMC4363587_00001.jpg
test,val/PMC4363587_00004.jpg
train,val/PMC2943100_00001.jpg
test,val/PMC2943100_00002.jpg
train,val/PMC3278923_00001.jpg
train,val/PMC3172975_00006.jpg
train,val/PMC3388453_00001.jpg
train,val/PMC2911603_00001.jpg
train,val/PMC4861781_00005.jpg
train,val/PMC4861781_00006.jpg
train,val/PMC3376502_00004.jpg
train,val/PMC2925210_00001.jpg
test,val/PMC3423924_00001.jpg
train,val/PMC3423924_00002.jpg
train,val/PMC3423924_00006.jpg
train,val/PMC3265072_00006.jpg
train,val/PMC3534238_00005.jpg
val,val/PMC3320051_00001.jpg
test,val/PMC4195254_00006.jpg
train,val/PMC2880523_00007.jpg
test,val/PMC2925282_00012.jpg
train,val/PMC3819762_00001.jpg
test,val/PMC3819762_00002.jpg
train,val/PMC3332174_00004.jpg
test,val/PMC3255107_00002.jpg
train,val/PMC3255107_00003.jpg
train,val/PMC3804449_00005.jpg
test,val/PMC3408674_00003.jpg
train,val/PMC3408674_00012.jpg
test,val/PMC3408674_00014.jpg
train,val/PMC3408674_00016.jpg
test,val/PMC3536039_00003.jpg
train,val/PMC2939402_00002.jpg
train,val/PMC2939402_00005.jpg
test,val/PMC2939402_00006.jpg
train,val/PMC3830777_00009.jpg
train,val/PMC3320090_00001.jpg
train,val/PMC3320090_00003.jpg
train,val/PMC3320090_00004.jpg
train,val/PMC3541641_00007.jpg
train,val/PMC3541641_00008.jpg
train,val/PMC4354963_00004.jpg
train,val/PMC4478409_00001.jpg
train,val/PMC4478409_00002.jpg
train,val/PMC5397625_00002.jpg
train,val/PMC5397625_00005.jpg
train,val/PMC4931077_00005.jpg
train,val/PMC2952791_00001.jpg
train,val/PMC2952791_00002.jpg
train,val/PMC2915753_00003.jpg
train,val/PMC2925281_00005.jpg
train,val/PMC5735673_00003.jpg
train,val/PMC4664815_00001.jpg
train,val/PMC3403541_00004.jpg
train,val/PMC3789489_00001.jpg
val,val/PMC3405642_00002.jpg
train,val/PMC3612465_00002.jpg
train,val/PMC3612465_00005.jpg
test,val/PMC4680081_00003.jpg
train,val/PMC5031839_00007.jpg
val,val/PMC3431090_00006.jpg
train,val/PMC2997345_00004.jpg
train,val/PMC2997345_00030.jpg
train,val/PMC3914466_00002.jpg
train,val/PMC3270555_00005.jpg
train,val/PMC3357001_00004.jpg
train,val/PMC6032666_00003.jpg
train,val/PMC6032666_00007.jpg
train,val/PMC2929623_00001.jpg
test,val/PMC2929623_00003.jpg
test,val/PMC3465980_00003.jpg
train,val/PMC3364551_00003.jpg
train,val/PMC3364551_00004.jpg
train,val/PMC5442339_00005.jpg
train,val/PMC3296272_00005.jpg
train,val/PMC3296272_00006.jpg
val,val/PMC3463939_00001.jpg
train,val/PMC3463939_00002.jpg
train,val/PMC3296186_00004.jpg
train,val/PMC6051079_00002.jpg
train,val/PMC3395251_00003.jpg
val,val/PMC3395251_00004.jpg
train,val/PMC4164123_00001.jpg
train,val/PMC4164123_00002.jpg
train,val/PMC4164123_00003.jpg
train,val/PMC4164123_00006.jpg
val,val/PMC3010649_00006.jpg
train,val/PMC4109680_00007.jpg
train,val/PMC3457661_00001.jpg
val,val/PMC3457661_00004.jpg
train,val/PMC3178199_00002.jpg
train,val/PMC3444003_00001.jpg
train,val/PMC3818844_00003.jpg
train,val/PMC3022179_00004.jpg
train,val/PMC2915796_00003.jpg
test,val/PMC3018626_00004.jpg
train,val/PMC3018626_00009.jpg
test,val/PMC3362039_00006.jpg
train,val/PMC3933228_00002.jpg
train,val/PMC3465969_00002.jpg
train,val/PMC3836397_00005.jpg
train,val/PMC3932272_00001.jpg
train,val/PMC2952897_00016.jpg
train,val/PMC3388459_00002.jpg
train,val/PMC4142168_00001.jpg
train,val/PMC3182764_00002.jpg
test,val/PMC3182764_00003.jpg
test,val/PMC3328927_00004.jpg
train,val/PMC3310148_00005.jpg
train,val/PMC5987869_00006.jpg
val,val/PMC3777708_00003.jpg
train,val/PMC3777708_00004.jpg
train,val/PMC3777708_00007.jpg
train,val/PMC4299956_00004.jpg
train,val/PMC5133666_00002.jpg
train,val/PMC4753813_00002.jpg
train,val/PMC4753813_00003.jpg
test,val/PMC4753813_00006.jpg
train,val/PMC5349616_00003.jpg
train,val/PMC6077178_00009.jpg
train,val/PMC5857491_00001.jpg
train,val/PMC5857491_00003.jpg
train,val/PMC5472191_00008.jpg
train,val/PMC5964831_00003.jpg
train,val/PMC5964831_00004.jpg
train,val/PMC4857225_00008.jpg
train,val/PMC4708075_00002.jpg
test,val/PMC4708075_00015.jpg
train,val/PMC5459352_00004.jpg
train,val/PMC5562176_00004.jpg
train,val/PMC6095946_00005.jpg
train,val/PMC5200917_00002.jpg
test,val/PMC5200917_00005.jpg
train,val/PMC4909094_00002.jpg
train,val/PMC5842760_00003.jpg
train,val/PMC3777686_00003.jpg
test,val/PMC5964834_00004.jpg
train,val/PMC5988457_00001.jpg
train,val/PMC3871290_00002.jpg
train,val/PMC4576412_00008.jpg
train,val/PMC5192049_00006.jpg
train,val/PMC5226854_00004.jpg
val,val/PMC5288489_00003.jpg
train,val/PMC5568143_00002.jpg
train,val/PMC5568143_00004.jpg
train,val/PMC5568143_00007.jpg
test,val/PMC4474324_00001.jpg
train,val/PMC4893011_00001.jpg
train,val/PMC4893011_00003.jpg
train,val/PMC5984570_00001.jpg
train,val/PMC5984570_00002.jpg
train,val/PMC3778249_00004.jpg
train,val/PMC6029567_00006.jpg
train,val/PMC6029567_00008.jpg
train,val/PMC4110887_00001.jpg
test,val/PMC4110887_00002.jpg
val,val/PMC6083433_00009.jpg
train,val/PMC5328740_00001.jpg
train,val/PMC4995603_00001.jpg
val,val/PMC4995603_00004.jpg
train,val/PMC5440277_00003.jpg
train,val/PMC4596927_00001.jpg
train,val/PMC3777702_00008.jpg
test,val/PMC6051474_00004.jpg
train,val/PMC5987841_00001.jpg
test,val/PMC5987841_00002.jpg
train,val/PMC5987796_00012.jpg
train,val/PMC4297887_00001.jpg
train,val/PMC4297887_00002.jpg
train,val/PMC4297887_00005.jpg
train,val/PMC5345975_00005.jpg
train,val/PMC5153608_00001.jpg
train,val/PMC6029579_00006.jpg
train,val/PMC6029579_00008.jpg
train,val/PMC3777678_00005.jpg
test,val/PMC3778268_00001.jpg
train,val/PMC3778268_00003.jpg
test,val/PMC4732188_00004.jpg
val,val/PMC6039837_00006.jpg
train,val/PMC4375640_00002.jpg
val,val/PMC4375640_00003.jpg
train,val/PMC4910144_00009.jpg
train,val/PMC5222951_00004.jpg
test,val/PMC5577408_00001.jpg
train,val/PMC5577408_00004.jpg
train,val/PMC3777757_00006.jpg
test,val/PMC3777757_00008.jpg
train,val/PMC4983151_00001.jpg
train,val/PMC5257027_00002.jpg
train,val/PMC6051497_00001.jpg
test,val/PMC5726755_00001.jpg
train,val/PMC5031471_00003.jpg
train,val/PMC5031471_00006.jpg
train,val/PMC3777792_00004.jpg
train,val/PMC3746996_00006.jpg
train,val/PMC4297884_00005.jpg
train,val/PMC4375636_00001.jpg
train,val/PMC4375636_00002.jpg
test,val/PMC4375636_00005.jpg
train,val/PMC4375636_00006.jpg
test,val/PMC6051499_00006.jpg
train,val/PMC6029566_00003.jpg
train,val/PMC5506885_00003.jpg
test,val/PMC4218942_00001.jpg
val,val/PMC5964495_00011.jpg
train,val/PMC6098231_00002.jpg
train,val/PMC6098231_00004.jpg
train,val/PMC6098231_00005.jpg
train,val/PMC5447509_00002.jpg
train,val/PMC3777793_00001.jpg
train,val/PMC3777793_00003.jpg
train,val/PMC3777793_00005.jpg
train,val/PMC3777793_00006.jpg
test,val/PMC5107643_00004.jpg
test,val/PMC5842784_00007.jpg
train,val/PMC5842784_00009.jpg
train,val/PMC6008503_00006.jpg
train,val/PMC3777835_00001.jpg
train,val/PMC6040604_00002.jpg
train,val/PMC6040604_00003.jpg
train,val/PMC6040604_00010.jpg
train,val/PMC5700829_00003.jpg
val,val/PMC5700829_00008.jpg
train,val/PMC3778257_00004.jpg
train,val/PMC4297885_00003.jpg
train,val/PMC5988462_00004.jpg
test,val/PMC3930099_00009.jpg
train,val/PMC4678307_00001.jpg
train,val/PMC4678307_00002.jpg
train,val/PMC4556734_00006.jpg
val,val/PMC5328905_00003.jpg
train,val/PMC5328905_00008.jpg
train,val/PMC3777679_00001.jpg
train,val/PMC3777845_00003.jpg
train,val/PMC6034587_00002.jpg
train,val/PMC4215398_00004.jpg
train,val/PMC6044183_00004.jpg
train,val/PMC6044183_00007.jpg
test,val/PMC5842732_00011.jpg
train,val/PMC5842732_00012.jpg
train,val/PMC4857215_00004.jpg
test,val/PMC3777715_00005.jpg
train,val/PMC4925887_00001.jpg
train,val/PMC4925887_00003.jpg
test,val/PMC5987872_00001.jpg
train,val/PMC4215396_00003.jpg
train,val/PMC4215396_00004.jpg
test,val/PMC5443910_00001.jpg
train,val/PMC5443910_00005.jpg
train,val/PMC5030331_00004.jpg
train,val/PMC5322215_00003.jpg
train,val/PMC5322215_00004.jpg
train,val/PMC5322215_00010.jpg
train,val/PMC5322215_00011.jpg
test,val/PMC5322215_00012.jpg
train,val/PMC3797555_00002.jpg
train,val/PMC3797555_00005.jpg
train,val/PMC4610958_00002.jpg
test,val/PMC5772506_00002.jpg
train,val/PMC5772506_00003.jpg
train,val/PMC5772506_00004.jpg
train,val/PMC4300015_00001.jpg
train,val/PMC3777767_00001.jpg
train,val/PMC3777717_00006.jpg
train,val/PMC5987798_00001.jpg
test,val/PMC5987798_00004.jpg
train,val/PMC5987798_00006.jpg
train,val/PMC5121155_00005.jpg
train,val/PMC5121155_00006.jpg
test,val/PMC5964832_00003.jpg
train,val/PMC4648846_00005.jpg
test,val/PMC4648846_00006.jpg
test,val/PMC4648845_00001.jpg
train,val/PMC4538720_00002.jpg
train,val/PMC4538720_00005.jpg
test,val/PMC4538720_00008.jpg
train,val/PMC4538712_00001.jpg
test,val/PMC4538712_00009.jpg
train,val/PMC5021646_00007.jpg
train,val/PMC5021646_00013.jpg
test,val/PMC5397395_00002.jpg
train,val/PMC5013004_00001.jpg
train,val/PMC5153388_00001.jpg
train,val/PMC4740470_00001.jpg
train,val/PMC4958098_00001.jpg
train,val/PMC4538715_00003.jpg
test,val/PMC5519512_00001.jpg
train,val/PMC5519512_00003.jpg
train,val/PMC5519512_00006.jpg
train,val/PMC5005248_00003.jpg
train,val/PMC5548698_00002.jpg
test,val/PMC5548698_00006.jpg
train,val/PMC5362567_00003.jpg
test,val/PMC5362567_00004.jpg
train,val/PMC5520830_00003.jpg
train,val/PMC4551549_00003.jpg
train,val/PMC4648830_00002.jpg
train,val/PMC4648830_00004.jpg
train,val/PMC4648830_00005.jpg
test,val/PMC5999596_00003.jpg
train,val/PMC5999596_00005.jpg
train,val/PMC5234499_00001.jpg
train,val/PMC4544611_00002.jpg
train,val/PMC5319929_00003.jpg
train,val/PMC5319929_00004.jpg
train,val/PMC4703594_00002.jpg
val,val/PMC4703594_00004.jpg
train,val/PMC4703594_00006.jpg
test,val/PMC5061678_00002.jpg
train,val/PMC4912543_00003.jpg
test,val/PMC5626675_00004.jpg
train,val/PMC5578952_00003.jpg
train,val/PMC5374082_00004.jpg
test,val/PMC5459782_00002.jpg
train,val/PMC5589719_00004.jpg
train,val/PMC5112225_00005.jpg
train,val/PMC4545804_00001.jpg
train,val/PMC4545804_00002.jpg
test,val/PMC5766455_00002.jpg
train,val/PMC5766455_00003.jpg
train,val/PMC4546007_00006.jpg
test,val/PMC4538734_00004.jpg
train,val/PMC5854565_00005.jpg
train,val/PMC4792824_00001.jpg
train,val/PMC4792824_00006.jpg
val,val/PMC5992116_00003.jpg
test,val/PMC5992116_00006.jpg
train,val/PMC4540714_00006.jpg
train,val/PMC5440421_00002.jpg
train,val/PMC4648848_00002.jpg
train,val/PMC4648847_00001.jpg
test,val/PMC5684054_00001.jpg
test,val/PMC4545464_00002.jpg
train,val/PMC4545464_00003.jpg
test,val/PMC5482795_00005.jpg
train,val/PMC5602815_00006.jpg
train,val/PMC5457390_00003.jpg
test,val/PMC5143332_00006.jpg
train,val/PMC5095091_00001.jpg
train,val/PMC5768579_00005.jpg
train,val/PMC6023804_00001.jpg
test,val/PMC6023804_00004.jpg
train,val/PMC5285288_00001.jpg
test,val/PMC4633477_00001.jpg
train,val/PMC5468359_00004.jpg
train,val/PMC6013414_00004.jpg
train,val/PMC5782832_00005.jpg
train,val/PMC6030671_00001.jpg
val,val/PMC4267082_00003.jpg
train,val/PMC4337147_00001.jpg
train,val/PMC5804504_00007.jpg
train,val/PMC6005637_00005.jpg
train,val/PMC6005637_00006.jpg
test,val/PMC5681710_00006.jpg
train,val/PMC5681710_00007.jpg
val,val/PMC5681710_00010.jpg
train,val/PMC3868819_00003.jpg
val,val/PMC4766793_00004.jpg
train,val/PMC4766793_00006.jpg
train,val/PMC4562455_00003.jpg
train,val/PMC4267103_00004.jpg
train,val/PMC4267100_00001.jpg
train,val/PMC4622488_00005.jpg
train,val/PMC4622488_00006.jpg
train,val/PMC4267090_00013.jpg
train,val/PMC6013179_00005.jpg
train,val/PMC6013179_00006.jpg
val,val/PMC5441449_00005.jpg
train,val/PMC5441449_00006.jpg
train,val/PMC5644361_00007.jpg
train,val/PMC5441444_00004.jpg
train,val/PMC5140077_00001.jpg
train,val/PMC3484744_00005.jpg
train,val/PMC4267085_00001.jpg
train,val/PMC4267084_00001.jpg
train,val/PMC5370209_00002.jpg
test,val/PMC5370209_00003.jpg
train,val/PMC5112004_00003.jpg
train,val/PMC6076565_00005.jpg
train,val/PMC4652924_00007.jpg
test,val/PMC5017032_00010.jpg
test,val/PMC5481892_00004.jpg
train,val/PMC5140074_00002.jpg
train,val/PMC4337148_00001.jpg
train,val/PMC5644360_00003.jpg
train,val/PMC3484739_00002.jpg
test,val/PMC5680531_00008.jpg
train,val/PMC3484738_00000.jpg
train,val/PMC5370211_00001.jpg
test,val/PMC5825975_00003.jpg
train,val/PMC5825975_00005.jpg
train,val/PMC5019013_00002.jpg
train,val/PMC5019013_00005.jpg
train,val/PMC5735783_00008.jpg
train,val/PMC5475315_00006.jpg
train,val/PMC5491947_00004.jpg
train,val/PMC5491947_00007.jpg
train,val/PMC5491947_00008.jpg
val,val/PMC5460396_00003.jpg
train,val/PMC5737099_00002.jpg
train,val/PMC4871064_00003.jpg
train,val/PMC5502705_00002.jpg
train,val/PMC5502705_00005.jpg
train,val/PMC3484772_00000.jpg
train,val/PMC4416330_00006.jpg
train,val/PMC4416330_00008.jpg
train,val/PMC5475312_00004.jpg
train,val/PMC5475312_00005.jpg
train,val/PMC5475312_00006.jpg
train,val/PMC5475312_00007.jpg
train,val/PMC5804036_00004.jpg
train,val/PMC5804036_00005.jpg
train,val/PMC4073241_00012.jpg
train,val/PMC4920010_00002.jpg
test,val/PMC3484755_00000.jpg
train,val/PMC3484748_00005.jpg
test,val/PMC5997366_00006.jpg
train,val/PMC5823031_00001.jpg
train,val/PMC5823031_00004.jpg
val,val/PMC3484773_00009.jpg
train,val/PMC5840433_00002.jpg
train,val/PMC5441450_00001.jpg
train,val/PMC5735777_00002.jpg
train,val/PMC4306296_00005.jpg
train,val/PMC3484775_00002.jpg
train,val/PMC3484775_00007.jpg
val,val/PMC3484775_00009.jpg
val,val/PMC5481894_00004.jpg
train,val/PMC5012235_00001.jpg
train,val/PMC5012235_00005.jpg
train,val/PMC4459091_00003.jpg
test,val/PMC5782831_00003.jpg
train,val/PMC5460397_00005.jpg
train,val/PMC5735779_00004.jpg
train,val/PMC3700029_00001.jpg
train,val/PMC3484780_00000.jpg
train,val/PMC5140076_00004.jpg
train,val/PMC5912092_00001.jpg
train,val/PMC5912092_00007.jpg
train,val/PMC4871066_00002.jpg
train,val/PMC4871066_00009.jpg
train,val/PMC4871066_00010.jpg
val,val/PMC5491945_00008.jpg
train,val/PMC4871063_00014.jpg
train,val/PMC5735771_00003.jpg
train,val/PMC4920006_00002.jpg
test,val/PMC5827628_00005.jpg
train,val/PMC5718709_00001.jpg
train,val/PMC3529318_00006.jpg
train,val/PMC3868811_00002.jpg
train,val/PMC3700033_00004.jpg
train,val/PMC5441443_00002.jpg
train,val/PMC4267102_00004.jpg
test,val/PMC5491944_00003.jpg
train,val/PMC5491944_00009.jpg
val,val/PMC3700037_00002.jpg
val,val/PMC3700037_00004.jpg
test,val/PMC5491943_00004.jpg
train,val/PMC5491943_00005.jpg
train,val/PMC5491943_00008.jpg
train,val/PMC5785870_00005.jpg
train,val/PMC5983915_00005.jpg
train,val/PMC5735781_00005.jpg
train,val/PMC5735781_00009.jpg
test,val/PMC5370210_00002.jpg
train,val/PMC5370210_00003.jpg
val,val/PMC5370210_00004.jpg
train,val/PMC5825974_00001.jpg
val,val/PMC5825974_00002.jpg
test,val/PMC5825974_00008.jpg
train,val/PMC4267094_00007.jpg
train,val/PMC4267094_00010.jpg
val,val/PMC5665675_00002.jpg
train,val/PMC4854592_00004.jpg
test,val/PMC5997368_00002.jpg
test,val/PMC4871065_00004.jpg
train,val/PMC4871065_00007.jpg
train,val/PMC4416332_00001.jpg
train,val/PMC5017033_00003.jpg
train,val/PMC6038996_00004.jpg
train,val/PMC6038996_00005.jpg
train,val/PMC5665676_00004.jpg
